xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 2.3381548888e+01
 0.0000000000e+00	 1.4285714286e-02	 9.9979422093e-01	 2.0285852044e-02	 2.3374117149e+01
 0.0000000000e+00	 2.8571428571e-02	 9.9917018182e-01	 4.0730182473e-02	 2.3338482491e+01
 0.0000000000e+00	 4.2857142857e-02	 9.9811804340e-01	 6.1321867598e-02	 2.3274415128e+01
 0.0000000000e+00	 5.7142857143e-02	 9.9662827990e-01	 8.2049202936e-02	 2.3181812409e+01
 0.0000000000e+00	 7.1428571429e-02	 9.9469171544e-01	 1.0289990885e-01	 2.3060693175e+01
 0.0000000000e+00	 8.5714285714e-02	 9.9229956079e-01	 1.2386113861e-01	 2.2911191174e+01
 0.0000000000e+00	 1.0000000000e-01	 9.8944345048e-01	 1.4491948902e-01	 2.2733547606e+01
 0.0000000000e+00	 1.1428571429e-01	 9.8611547993e-01	 1.6606101359e-01	 2.2528102903e+01
 0.0000000000e+00	 1.2857142857e-01	 9.8230824249e-01	 1.8727123840e-01	 2.2295287999e+01
 0.0000000000e+00	 1.4285714286e-01	 9.7801486613e-01	 2.0853518078e-01	 2.2035615423e+01
 1.4285714286e-02	 0.0000000000e+00	 1.0142857143e+00	 0.0000000000e+00	 2.2511639914e+01
 1.4285714286e-02	 1.4285714286e-02	 1.0140769955e+00	 2.0575649931e-02	 2.2504815005e+01
 1.4285714286e-02	 2.8571428571e-02	 1.0134440416e+00	 4.1312042223e-02	 2.2470871224e+01
 1.4285714286e-02	 4.2857142857e-02	 1.0123768726e+00	 6.2197894278e-02	 2.2409647851e+01
 1.4285714286e-02	 5.7142857143e-02	 1.0108658268e+00	 8.3221334406e-02	 2.2321107393e+01
 1.4285714286e-02	 7.1428571429e-02	 1.0089015971e+00	 1.0436990755e-01	 2.2205329840e+01
 1.4285714286e-02	 8.5714285714e-02	 1.0064752688e+00	 1.2563058345e-01	 2.2062506033e+01
 1.4285714286e-02	 1.0000000000e-01	 1.0035783569e+00	 1.4698976744e-01	 2.1892930176e+01
 1.4285714286e-02	 1.1428571429e-01	 1.0002028439e+00	 1.6843331378e-01	 2.1696991659e+01
 1.4285714286e-02	 1.2857142857e-01	 9.9634121738e-01	 1.8994654181e-01	 2.1475166385e+01
 1.4285714286e-02	 1.4285714286e-01	 9.9198650708e-01	 2.1151425479e-01	 2.1228007960e+01
 2.8571428571e-02	 0.0000000000e+00	 1.0285714286e+00	 0.0000000000e+00	 2.1703710961e+01
 2.8571428571e-02	 1.4285714286e-02	 1.0283597701e+00	 2.0865447817e-02	 2.1697556541e+01
 2.8571428571e-02	 2.8571428571e-02	 1.0277179013e+00	 4.1893901972e-02	 2.1665346643e+01
 2.8571428571e-02	 4.2857142857e-02	 1.0266357018e+00	 6.3073920958e-02	 2.1606990324e+01
 2.8571428571e-02	 5.7142857143e-02	 1.0251033736e+00	 8.4393465877e-02	 2.1522516445e+01
 2.8571428571e-02	 7.1428571429e-02	 1.0231114787e+00	 1.0583990624e-01	 2.1412067925e+01
 2.8571428571e-02	 8.5714285714e-02	 1.0206509768e+00	 1.2740002829e-01	 2.1275895147e+01
 2.8571428571e-02	 1.0000000000e-01	 1.0177132634e+00	 1.4906004585e-01	 2.1114348580e+01
 2.8571428571e-02	 1.1428571429e-01	 1.0142902079e+00	 1.7080561397e-01	 2.0927870738e+01
 2.8571428571e-02	 1.2857142857e-01	 1.0103741923e+00	 1.9262184522e-01	 2.0716987719e+01
 2.8571428571e-02	 1.4285714286e-01	 1.0059581480e+00	 2.1449332880e-01	 2.0482300628e+01
 4.2857142857e-02	 0.0000000000e+00	 1.0428571429e+00	 0.0000000000e+00	 2.0953752980e+01
 4.2857142857e-02	 1.4285714286e-02	 1.0426425447e+00	 2.1155245703e-02	 2.0948324282e+01
 4.2857142857e-02	 2.8571428571e-02	 1.0419917610e+00	 4.2475761722e-02	 2.0917882379e+01
 4.2857142857e-02	 4.2857142857e-02	 1.0408945310e+00	 6.3949947638e-02	 2.0862406663e+01
 4.2857142857e-02	 5.7142857143e-02	 1.0393409205e+00	 8.5565597347e-02	 2.0781993272e+01
 4.2857142857e-02	 7.1428571429e-02	 1.0373213604e+00	 1.0730990494e-01	 2.0676849428e+01
 4.2857142857e-02	 8.5714285714e-02	 1.0348266848e+00	 1.2916947313e-01	 2.0547286962e+01
 4.2857142857e-02	 1.0000000000e-01	 1.0318481698e+00	 1.5113032427e-01	 2.0393715123e+01
 4.2857142857e-02	 1.1428571429e-01	 1.0283775719e+00	 1.7317791417e-01	 2.0216632781e+01
 4.2857142857e-02	 1.2857142857e-01	 1.0244071672e+00	 1.9529714862e-01	 2.0016620259e+01
 4.2857142857e-02	 1.4285714286e-01	 1.0199297890e+00	 2.1747240281e-01	 1.9794331107e+01
 5.7142857143e-02	 0.0000000000e+00	 1.0571428571e+00	 0.0000000000e+00	 2.0257848530e+01
 5.7142857143e-02	 1.4285714286e-02	 1.0569253193e+00	 2.1445043590e-02	 2.0253193002e+01
 5.7142857143e-02	 2.8571428571e-02	 1.0562656208e+00	 4.3057621472e-02	 2.0224544247e+01
 5.7142857143e-02	 4.2857142857e-02	 1.0551533602e+00	 6.4825974318e-02	 2.0171952372e+01
 5.7142857143e-02	 5.7142857143e-02	 1.0535784673e+00	 8.6737728818e-02	 2.0095581442e+01
 5.7142857143e-02	 7.1428571429e-02	 1.0515312420e+00	 1.0877990364e-01	 1.9995703951e+01
 5.7142857143e-02	 8.5714285714e-02	 1.0490023928e+00	 1.3093891796e-01	 1.9872694532e+01
 5.7142857143e-02	 1.0000000000e-01	 1.0459830762e+00	 1.5320060268e-01	 1.9727023009e+01
 5.7142857143e-02	 1.1428571429e-01	 1.0424649359e+00	 1.7555021436e-01	 1.9559246902e+01
 5.7142857143e-02	 1.2857142857e-01	 1.0384401421e+00	 1.9797245203e-01	 1.9370003621e+01
 5.7142857143e-02	 1.4285714286e-01	 1.0339014299e+00	 2.2045147683e-01	 1.9160002650e+01
 7.1428571429e-02	 0.0000000000e+00	 1.0714285714e+00	 0.0000000000e+00	 1.9612161844e+01
 7.1428571429e-02	 1.4285714286e-02	 1.0712080939e+00	 2.1734841476e-02	 1.9608319746e+01
 7.1428571429e-02	 2.8571428571e-02	 1.0705394805e+00	 4.3639481221e-02	 1.9581480340e+01
 7.1428571429e-02	 4.2857142857e-02	 1.0694121894e+00	 6.5702000998e-02	 1.9531764639e+01
 7.1428571429e-02	 5.7142857143e-02	 1.0678160142e+00	 8.7909860288e-02	 1.9459405002e+01
 7.1428571429e-02	 7.1428571429e-02	 1.0657411237e+00	 1.1024990234e-01	 1.9364739768e+01
 7.1428571429e-02	 8.5714285714e-02	 1.0631781008e+00	 1.3270836280e-01	 1.9248207190e+01
 7.1428571429e-02	 1.0000000000e-01	 1.0601179827e+00	 1.5527088110e-01	 1.9110338753e+01
 7.1428571429e-02	 1.1428571429e-01	 1.0565522999e+00	 1.7792251456e-01	 1.8951752026e+01
 7.1428571429e-02	 1.2857142857e-01	 1.0524731170e+00	 2.0064775543e-01	 1.8773143233e+01
 7.1428571429e-02	 1.4285714286e-01	 1.0478730709e+00	 2.2343055084e-01	 1.8575279877e+01
 8.5714285714e-02	 0.0000000000e+00	 1.0857142857e+00	 0.0000000000e+00	 1.9012934428e+01
 8.5714285714e-02	 1.4285714286e-02	 1.0854908684e+00	 2.2024639362e-02	 1.9009939405e+01
 8.5714285714e-02	 2.8571428571e-02	 1.0848133403e+00	 4.4221340971e-02	 1.8984916706e+01
 8.5714285714e-02	 4.2857142857e-02	 1.0836710185e+00	 6.6578027678e-02	 1.8938058252e+01
 8.5714285714e-02	 5.7142857143e-02	 1.0820535610e+00	 8.9081991759e-02	 1.8869664781e+01
 8.5714285714e-02	 7.1428571429e-02	 1.0799510053e+00	 1.1171990104e-01	 1.8780140662e+01
 8.5714285714e-02	 8.5714285714e-02	 1.0773538089e+00	 1.3447780764e-01	 1.8669988065e+01
 8.5714285714e-02	 1.0000000000e-01	 1.0742528891e+00	 1.5734115951e-01	 1.8539800560e+01
 8.5714285714e-02	 1.1428571429e-01	 1.0706396639e+00	 1.8029481475e-01	 1.8390256303e+01
 8.5714285714e-02	 1.2857142857e-01	 1.0665060918e+00	 2.0332305884e-01	 1.8222110996e+01
 8.5714285714e-02	 1.4285714286e-01	 1.0618447118e+00	 2.2640962485e-01	 1.8036190928e+01
 1.0000000000e-01	 0.0000000000e+00	 1.1000000000e+00	 0.0000000000e+00	 1.8456485984e+01
 1.0000000000e-01	 1.4285714286e-02	 1.0997736430e+00	 2.2314437249e-02	 1.8454365630e+01
 1.0000000000e-01	 2.8571428571e-02	 1.0990872000e+00	 4.4803200720e-02	 1.8431158411e+01
 1.0000000000e-01	 4.2857142857e-02	 1.0979298477e+00	 6.7454054358e-02	 1.8387126947e+01
 1.0000000000e-01	 5.7142857143e-02	 1.0962911079e+00	 9.0254123229e-02	 1.8322640166e+01
 1.0000000000e-01	 7.1428571429e-02	 1.0941608870e+00	 1.1318989973e-01	 1.8238168282e+01
 1.0000000000e-01	 8.5714285714e-02	 1.0915295169e+00	 1.3624725248e-01	 1.8134277189e+01
 1.0000000000e-01	 1.0000000000e-01	 1.0883877955e+00	 1.5941143793e-01	 1.8011622337e+01
 1.0000000000e-01	 1.1428571429e-01	 1.0847270279e+00	 1.8266711494e-01	 1.7870942223e+01
 1.0000000000e-01	 1.2857142857e-01	 1.0805390667e+00	 2.0599836224e-01	 1.7713051709e+01
 1.0000000000e-01	 1.4285714286e-01	 1.0758163527e+00	 2.2938869886e-01	 1.7538835433e+01
 1.1428571429e-01	 0.0000000000e+00	 1.1142857143e+00	 0.0000000000e+00	 1.7939220329e+01
 1.1428571429e-01	 1.4285714286e-02	 1.1140564176e+00	 2.2604235135e-02	 1.7937996775e+01
 1.1428571429e-01	 2.8571428571e-02	 1.1133610597e+00	 4.5385060470e-02	 1.7916595627e+01
 1.1428571429e-01	 4.2857142857e-02	 1.1121886769e+00	 6.8330081038e-02	 1.7875349803e+01
 1.1428571429e-01	 5.7142857143e-02	 1.1105286547e+00	 9.1426254700e-02	 1.7814695951e+01
 1.1428571429e-01	 7.1428571429e-02	 1.1083707686e+00	 1.1465989843e-01	 1.7735169591e+01
 1.1428571429e-01	 8.5714285714e-02	 1.1057052249e+00	 1.3801669731e-01	 1.7637399704e+01
 1.1428571429e-01	 1.0000000000e-01	 1.1025227020e+00	 1.6148171634e-01	 1.7522102835e+01
 1.1428571429e-01	 1.1428571429e-01	 1.0988143919e+00	 1.8503941514e-01	 1.7390076865e+01
 1.1428571429e-01	 1.2857142857e-01	 1.0945720416e+00	 2.0867366565e-01	 1.7242194618e+01
 1.1428571429e-01	 1.4285714286e-01	 1.0897879937e+00	 2.3236777287e-01	 1.7079397586e+01
 1.2857142857e-01	 0.0000000000e+00	 1.1285714286e+00	 0.0000000000e+00	 1.7457635807e+01
 1.2857142857e-01	 1.4285714286e-02	 1.1283391922e+00	 2.2894033021e-02	 1.7457326322e+01
 1.2857142857e-01	 2.8571428571e-02	 1.1276349195e+00	 4.5966920220e-02	 1.7437714241e+01
 1.2857142857e-01	 4.2857142857e-02	 1.1264475061e+00	 6.9206107717e-02	 1.7399202152e+01
 1.2857142857e-01	 5.7142857143e-02	 1.1247662016e+00	 9.2598386170e-02	 1.7342293695e+01
 1.2857142857e-01	 7.1428571429e-02	 1.1225806503e+00	 1.1612989713e-01	 1.7267588826e+01
 1.2857142857e-01	 8.5714285714e-02	 1.1198809329e+00	 1.3978614215e-01	 1.7175778553e+01
 1.2857142857e-01	 1.0000000000e-01	 1.1166576084e+00	 1.6355199475e-01	 1.7067639228e+01
 1.2857142857e-01	 1.1428571429e-01	 1.1129017559e+00	 1.8741171533e-01	 1.6944026522e+01
 1.2857142857e-01	 1.2857142857e-01	 1.1086050165e+00	 2.1134896906e-01	 1.6805869267e+01
 1.2857142857e-01	 1.4285714286e-01	 1.1037596346e+00	 2.3534684688e-01	 1.6654163393e+01
 1.4285714286e-01	 0.0000000000e+00	 1.1428571429e+00	 0.0000000000e+00	 1.7008339579e+01
 1.4285714286e-01	 1.4285714286e-02	 1.1426219668e+00	 2.3183830908e-02	 1.7008957219e+01
 1.4285714286e-01	 2.8571428571e-02	 1.1419087792e+00	 4.6548779969e-02	 1.6991110344e+01
 1.4285714286e-01	 4.2857142857e-02	 1.1407063353e+00	 7.0082134397e-02	 1.6955270367e+01
 1.4285714286e-01	 5.7142857143e-02	 1.1390037485e+00	 9.3770517641e-02	 1.6902006933e+01
 1.4285714286e-01	 7.1428571429e-02	 1.1367905319e+00	 1.1759989583e-01	 1.6831983250e+01
 1.4285714286e-01	 8.5714285714e-02	 1.1340566409e+00	 1.4155558699e-01	 1.6745950921e+01
 1.4285714286e-01	 1.0000000000e-01	 1.1307925148e+00	 1.6562227317e-01	 1.6644744353e+01
 1.4285714286e-01	 1.1428571429e-01	 1.1269891199e+00	 1.8978401553e-01	 1.6529274877e+01
 1.4285714286e-01	 1.2857142857e-01	 1.1226379914e+00	 2.1402427246e-01	 1.6400524725e+01
 1.4285714286e-01	 1.4285714286e-01	 1.1177312756e+00	 2.3832592089e-01	 1.6259541107e+01
 0.0000000000e+00	 1.4285714286e-01	 9.7801486613e-01	 2.0853518078e-01	 2.2035615423e+01
 0.0000000000e+00	 1.5714285714e-01	 9.7322904965e-01	 2.2983737058e-01	 2.1746312380e+01
 0.0000000000e+00	 1.7142857143e-01	 9.6794509807e-01	 2.5116187434e-01	 2.1424715965e+01
 0.0000000000e+00	 1.8571428571e-01	 9.6215795705e-01	 2.7249232225e-01	 2.1071622498e+01
 0.0000000000e+00	 2.0000000000e-01	 9.5586324611e-01	 2.9381193771e-01	 2.0687904973e+01
 0.0000000000e+00	 2.1428571429e-01	 9.4905729032e-01	 3.1510356980e-01	 2.0274503970e+01
 0.0000000000e+00	 2.2857142857e-01	 9.4173715035e-01	 3.3634972819e-01	 1.9832418629e+01
 0.0000000000e+00	 2.4285714286e-01	 9.3390065055e-01	 3.5753262075e-01	 1.9362697699e+01
 0.0000000000e+00	 2.5714285714e-01	 9.2554640484e-01	 3.7863419350e-01	 1.8866430807e+01
 0.0000000000e+00	 2.7142857143e-01	 9.1667384022e-01	 3.9963617286e-01	 1.8344740163e+01
 0.0000000000e+00	 2.8571428571e-01	 9.0728321762e-01	 4.2052011013e-01	 1.7798773071e+01
 1.4285714286e-02	 1.4285714286e-01	 9.9198650708e-01	 2.1151425479e-01	 2.1228007960e+01
 1.4285714286e-02	 1.5714285714e-01	 9.8713232179e-01	 2.3312076158e-01	 2.0952594251e+01
 1.4285714286e-02	 1.7142857143e-01	 9.8177288518e-01	 2.5474990112e-01	 2.0646133065e+01
 1.4285714286e-02	 1.8571428571e-01	 9.7590307072e-01	 2.7638506971e-01	 2.0309485713e+01
 1.4285714286e-02	 2.0000000000e-01	 9.6951843534e-01	 2.9800925111e-01	 1.9943586303e+01
 1.4285714286e-02	 2.1428571429e-01	 9.6261525161e-01	 3.1960504937e-01	 1.9549433297e+01
 1.4285714286e-02	 2.2857142857e-01	 9.5519053821e-01	 3.4115472431e-01	 1.9128081156e+01
 1.4285714286e-02	 2.4285714286e-01	 9.4724208842e-01	 3.6264022962e-01	 1.8680632146e+01
 1.4285714286e-02	 2.5714285714e-01	 9.3876849634e-01	 3.8404325340e-01	 1.8208228451e+01
 1.4285714286e-02	 2.7142857143e-01	 9.2976918079e-01	 4.0534526105e-01	 1.7712044880e+01
 1.4285714286e-02	 2.8571428571e-01	 9.2024440644e-01	 4.2652754027e-01	 1.7193282532e+01
 2.8571428571e-02	 1.4285714286e-01	 1.0059581480e+00	 2.1449332880e-01	 2.0482300628e+01
