xi	eta	x	y	stress_r	stress_theta
 7.1430000000e-02	 2.0000000000e-01	 1.0924168943e+00	 3.3578678709e-01	 2.1001010168e+01	 2.1452499047e+00
 7.1430000000e-02	 2.1428500000e-01	 1.0846389928e+00	 3.6011903890e-01	 2.0668352330e+01	 2.0750642614e+00
 7.1430000000e-02	 2.2857000000e-01	 1.0762735016e+00	 3.8439930695e-01	 2.0306511325e+01	 1.9953915739e+00
 7.1430000000e-02	 2.4285500000e-01	 1.0673179344e+00	 4.0860726256e-01	 1.9926669044e+01	 1.9112242310e+00
 7.1430000000e-02	 2.5714000000e-01	 1.0577707070e+00	 4.3272227803e-01	 1.9529373880e+01	 1.8216960944e+00
 7.1430000000e-02	 2.7142500000e-01	 1.0476311641e+00	 4.5672347493e-01	 1.9113746964e+01	 1.7249903085e+00
 7.1430000000e-02	 2.8571000000e-01	 1.0368996036e+00	 4.8058977483e-01	 1.8679043430e+01	 1.6192412730e+00
 8.5716000000e-02	 1.4286000000e-01	 1.1456761690e+00	 2.4429000465e-01	 2.1186917461e+01	 2.6743640454e+00
 8.5716000000e-02	 1.5714500000e-01	 1.1400700668e+00	 2.6924305029e-01	 2.0973608582e+01	 2.6030270241e+00
 8.5716000000e-02	 1.7143000000e-01	 1.1338804834e+00	 2.9422220216e-01	 2.0743746871e+01	 2.5290720615e+00
 8.5716000000e-02	 1.8571500000e-01	 1.1271014987e+00	 3.1920828845e-01	 2.0493997655e+01	 2.4508995208e+00
 8.5716000000e-02	 2.0000000000e-01	 1.1197279817e+00	 3.4418166119e-01	 2.0220882746e+01	 2.3666973828e+00
 8.5716000000e-02	 2.1428500000e-01	 1.1117556279e+00	 3.6912223411e-01	 1.9920838637e+01	 2.2744209190e+00
 8.5716000000e-02	 2.2857000000e-01	 1.1031809944e+00	 3.9400952364e-01	 1.9597921401e+01	 2.1755442527e+00
 8.5716000000e-02	 2.4285500000e-01	 1.0940015326e+00	 4.1882269288e-01	 1.9259415203e+01	 2.0725712816e+00
 8.5716000000e-02	 2.5714000000e-01	 1.0842156186e+00	 4.4354059842e-01	 1.8904336582e+01	 1.9636153067e+00
 8.5716000000e-02	 2.7142500000e-01	 1.0738225810e+00	 4.6814183986e-01	 1.8531821984e+01	 1.8466814415e+00
 8.5716000000e-02	 2.8571000000e-01	 1.0628227250e+00	 4.9260481178e-01	 1.8141122156e+01	 1.7197107410e+00
 1.0000200000e-01	 1.4286000000e-01	 1.1736202128e+00	 2.5024845152e-01	 2.0402988124e+01	 2.9177167139e+00
 1.0000200000e-01	 1.5714500000e-01	 1.1678773729e+00	 2.7581012377e-01	 2.0211781378e+01	 2.8298764767e+00
 1.0000200000e-01	 1.7143000000e-01	 1.1615368201e+00	 3.0139853899e-01	 2.0006912004e+01	 2.7377520028e+00
 1.0000200000e-01	 1.8571500000e-01	 1.1545924900e+00	 3.2699405778e-01	 1.9784679066e+01	 2.6398276346e+00
 1.0000200000e-01	 2.0000000000e-01	 1.1470391265e+00	 3.5257655293e-01	 1.9541170121e+01	 2.5343235673e+00
 1.0000200000e-01	 2.1428500000e-01	 1.1388723200e+00	 3.7812544823e-01	 1.9272963221e+01	 2.4195380589e+00
 1.0000200000e-01	 2.2857000000e-01	 1.1300885437e+00	 4.0361976052e-01	 1.8986976561e+01	 2.2993684146e+00
 1.0000200000e-01	 2.4285500000e-01	 1.1206851868e+00	 4.2903814466e-01	 1.8685647726e+01	 2.1750968864e+00
 1.0000200000e-01	 2.5714000000e-01	 1.1106605858e+00	 4.5435894153e-01	 1.8368541840e+01	 2.0462719730e+00
 1.0000200000e-01	 2.7142500000e-01	 1.1000140529e+00	 4.7956022876e-01	 1.8034950282e+01	 1.9105524191e+00
 1.0000200000e-01	 2.8571000000e-01	 1.0887459008e+00	 5.0461987397e-01	 1.7683900437e+01	 1.7646797336e+00
 1.1428800000e-01	 1.4286000000e-01	 1.2015642924e+00	 2.5620690603e-01	 1.9701921800e+01	 3.0974666586e+00
 1.1428800000e-01	 1.5714500000e-01	 1.1956847146e+00	 2.8237720567e-01	 1.9531356353e+01	 2.9953166489e+00
 1.1428800000e-01	 1.7143000000e-01	 1.1891931923e+00	 3.0857488504e-01	 1.9350104833e+01	 2.8874849233e+00
 1.1428800000e-01	 1.8571500000e-01	 1.1820835166e+00	 3.3477983710e-01	 1.9154141213e+01	 2.7726178912e+00
 1.1428800000e-01	 2.0000000000e-01	 1.1743503063e+00	 3.6097145543e-01	 1.8939162435e+01	 2.6490467696e+00
 1.1428800000e-01	 2.1428500000e-01	 1.1659890469e+00	 3.8712867391e-01	 1.8703024581e+01	 2.5161219839e+00
 1.1428800000e-01	 2.2857000000e-01	 1.1569961275e+00	 4.1323000973e-01	 1.8451232657e+01	 2.3772352337e+00
 1.1428800000e-01	 2.4285500000e-01	 1.1473688752e+00	 4.3925360954e-01	 1.8183607659e+01	 2.2323102408e+00
 1.1428800000e-01	 2.5714000000e-01	 1.1371055869e+00	 4.6517729852e-01	 1.7899661082e+01	 2.0809900754e+00
 1.1428800000e-01	 2.7142500000e-01	 1.1262055585e+00	 4.9097863232e-01	 1.7599260147e+01	 1.9230341690e+00
 1.1428800000e-01	 2.8571000000e-01	 1.1146691098e+00	 5.1663495157e-01	 1.7282593291e+01	 1.7583120041e+00
 1.2857400000e-01	 1.4286000000e-01	 1.2295083851e+00	 2.6216536333e-01	 1.9063166924e+01	 3.2092360873e+00
 1.2857400000e-01	 1.5714500000e-01	 1.2234920692e+00	 2.8894429064e-01	 1.8911745115e+01	 3.0959083608e+00
 1.2857400000e-01	 1.7143000000e-01	 1.2168495773e+00	 3.1575123443e-01	 1.8752714533e+01	 2.9758419192e+00
 1.2857400000e-01	 1.8571500000e-01	 1.2095745560e+00	 3.4256562006e-01	 1.8581782202e+01	 2.8479207080e+00
 1.2857400000e-01	 2.0000000000e-01	 1.2016614988e+00	 3.6936636186e-01	 1.8394316841e+01	 2.7106618737e+00
 1.2857400000e-01	 2.1428500000e-01	 1.1931057864e+00	 3.9613190378e-01	 1.8189334764e+01	 2.5644904478e+00
 1.2857400000e-01	 2.2857000000e-01	 1.1839037239e+00	 4.2284026342e-01	 1.7968844432e+01	 2.4110302317e+00
 1.2857400000e-01	 2.4285500000e-01	 1.1740525760e+00	 4.4946907919e-01	 1.7731953359e+01	 2.2499178371e+00
 1.2857400000e-01	 2.5714000000e-01	 1.1635506004e+00	 4.7599566056e-01	 1.7478169268e+01	 2.0809488801e+00
 1.2857400000e-01	 2.7142500000e-01	 1.1523970762e+00	 5.0239704120e-01	 1.7207382423e+01	 1.9040829276e+00
 1.2857400000e-01	 2.8571000000e-01	 1.1405923310e+00	 5.2865003478e-01	 1.6919829079e+01	 1.7194344575e+00
 1.4286000000e-01	 1.4286000000e-01	 1.2574524679e+00	 2.6812381854e-01	 1.8468145586e+01	 3.2492445898e+00
 1.4286000000e-01	 1.5714500000e-01	 1.2512994142e+00	 2.9551137331e-01	 1.8334275442e+01	 3.1286984196e+00
 1.4286000000e-01	 1.7143000000e-01	 1.2445059527e+00	 3.2292758131e-01	 1.8195990416e+01	 3.0007502448e+00
 1.4286000000e-01	 1.8571500000e-01	 1.2370655857e+00	 3.5035140029e-01	 1.8048808395e+01	 2.8645940760e+00
 1.4286000000e-01	 2.0000000000e-01	 1.2289726818e+00	 3.7776126534e-01	 1.7887981416e+01	 2.7190957408e+00
 1.4286000000e-01	 2.1428500000e-01	 1.2202225165e+00	 4.0513513051e-01	 1.7711780256e+01	 2.5647327051e+00
 1.4286000000e-01	 2.2857000000e-01	 1.2108113108e+00	 4.3245051375e-01	 1.7519500727e+01	 2.4016523650e+00
 1.4286000000e-01	 2.4285500000e-01	 1.2007362676e+00	 4.5968454527e-01	 1.7310264393e+01	 2.2296284610e+00
 1.4286000000e-01	 2.5714000000e-01	 1.1899956046e+00	 4.8681401882e-01	 1.7083636658e+01	 2.0486506078e+00
 1.4286000000e-01	 2.7142500000e-01	 1.1785885847e+00	 5.1381544609e-01	 1.6839603206e+01	 1.8589251590e+00
 1.4286000000e-01	 2.8571000000e-01	 1.1665155430e+00	 5.4066511378e-01	 1.6578531674e+01	 1.6608633487e+00
 0.0000000000e+00	 2.8571000000e-01	 9.0728555439e-01	 4.2051531196e-01	 2.3579843505e+01	 1.8660579103e-01
 0.0000000000e+00	 2.9999600000e-01	 8.9737784263e-01	 4.4126312680e-01	 2.2828435742e+01	 1.6944350521e-01
 0.0000000000e+00	 3.1428200000e-01	 8.8695514163e-01	 4.6185565311e-01	 2.2052871958e+01	 1.5894217570e-01
 0.0000000000e+00	 3.2856800000e-01	 8.7602031568e-01	 4.8227419740e-01	 2.1253112173e+01	 1.5336971654e-01
 0.0000000000e+00	 3.4285400000e-01	 8.6457711653e-01	 5.0250008602e-01	 2.0429336152e+01	 1.5107984096e-01
 0.0000000000e+00	 3.5714000000e-01	 8.5263018827e-01	 5.2251471715e-01	 1.9581972608e+01	 1.5054361767e-01
 0.0000000000e+00	 3.7142600000e-01	 8.4018506873e-01	 5.4229961341e-01	 1.8711731237e+01	 1.5038138856e-01
 0.0000000000e+00	 3.8571200000e-01	 8.2724818708e-01	 5.6183647501e-01	 1.7819637009e+01	 1.4939517609e-01
 0.0000000000e+00	 3.9999800000e-01	 8.1382685776e-01	 5.8110723302e-01	 1.6907065770e+01	 1.4660187662e-01
 0.0000000000e+00	 4.1428400000e-01	 7.9992927055e-01	 6.0009410240e-01	 1.5975779959e+01	 1.4126768019e-01
 0.0000000000e+00	 4.2857000000e-01	 7.8556447689e-01	 6.1877963469e-01	 1.5027962893e+01	 1.3294426047e-01
 1.4286000000e-02	 2.8571000000e-01	 9.3320808600e-01	 4.3253007557e-01	 2.2202217721e+01	 5.9860477459e-01
 1.4286000000e-02	 2.9999600000e-01	 9.2301729580e-01	 4.5387068712e-01	 2.1520524143e+01	 5.7023429464e-01
 1.4286000000e-02	 3.1428200000e-01	 9.1229680234e-01	 4.7505157331e-01	 2.0814893612e+01	 5.4432077551e-01
 1.4286000000e-02	 3.2856800000e-01	 9.0104955175e-01	 4.9605350654e-01	 2.0085774772e+01	 5.2000872773e-01
 1.4286000000e-02	 3.4285400000e-01	 8.8927940295e-01	 5.1685727964e-01	 1.9333843520e+01	 4.9656636603e-01
 1.4286000000e-02	 3.5714000000e-01	 8.7699113274e-01	 5.3744375929e-01	 1.8560028860e+01	 4.7340940645e-01
 1.4286000000e-02	 3.7142600000e-01	 8.6419043715e-01	 5.5779394021e-01	 1.7765543046e+01	 4.5012393416e-01
 1.4286000000e-02	 3.8571200000e-01	 8.5088392907e-01	 5.7788899974e-01	 1.6951915743e+01	 4.2648833405e-01
 1.4286000000e-02	 3.9999800000e-01	 8.3707913191e-01	 5.9771035268e-01	 1.6121031657e+01	 4.0249439631e-01
 1.4286000000e-02	 4.1428400000e-01	 8.2278446945e-01	 6.1723970587e-01	 1.5275170823e+01	 3.7836776630e-01
 1.4286000000e-02	 4.2857000000e-01	 8.0800925173e-01	 6.3645911231e-01	 1.4417050559e+01	 3.5458786252e-01
 2.8572000000e-02	 2.8571000000e-01	 9.5913077789e-01	 4.4454491348e-01	 2.1055417374e+01	 9.4967595729e-01
 2.8572000000e-02	 2.9999600000e-01	 9.4865690752e-01	 4.6647832539e-01	 2.0437942081e+01	 9.0385133695e-01
 2.8572000000e-02	 3.1428200000e-01	 9.3763861975e-01	 4.8824757510e-01	 1.9797537900e+01	 8.5689000730e-01
 2.8572000000e-02	 3.2856800000e-01	 9.2607894258e-01	 5.0983290088e-01	 1.9135035078e+01	 8.0860398633e-01
 2.8572000000e-02	 3.4285400000e-01	 9.1398184212e-01	 5.3121456203e-01	 1.8451493468e+01	 7.5895161795e-01
 2.8572000000e-02	 3.5714000000e-01	 9.0135222784e-01	 5.5237289375e-01	 1.7748225032e+01	 7.0805500812e-01
 2.8572000000e-02	 3.7142600000e-01	 8.8819595401e-01	 5.7328836281e-01	 1.7026822325e+01	 6.5621529365e-01
 2.8572000000e-02	 3.8571200000e-01	 8.7451981721e-01	 5.9394162371e-01	 1.6289193013e+01	 6.0392561921e-01
 2.8572000000e-02	 3.9999800000e-01	 8.6033154984e-01	 6.1431357500e-01	 1.5537600185e+01	 5.5188179747e-01
 2.8572000000e-02	 4.1428400000e-01	 8.4563980967e-01	 6.3438541535e-01	 1.4774707975e+01	 5.0099064670e-01
 2.8572000000e-02	 4.2857000000e-01	 8.3045416536e-01	 6.5413869924e-01	 1.4003631850e+01	 4.5237589433e-01
 4.2858000000e-02	 2.8571000000e-01	 9.8505360891e-01	 4.5655981587e-01	 2.0106708435e+01	 1.2367207550e+00
 4.2858000000e-02	 2.9999600000e-01	 9.7429665683e-01	 4.7908603133e-01	 1.9548506150e+01	 1.1692673545e+00
 4.2858000000e-02	 3.1428200000e-01	 9.6298057317e-01	 5.0144364770e-01	 1.8968939492e+01	 1.0977396153e+00
 4.2858000000e-02	 3.2856800000e-01	 9.5110846774e-01	 5.2361236917e-01	 1.8369115071e+01	 1.0224356050e+00
 4.2858000000e-02	 3.4285400000e-01	 9.3868441385e-01	 5.4557192147e-01	 1.7750362065e+01	 9.4381167385e-01
 4.2858000000e-02	 3.5714000000e-01	 9.2571345368e-01	 5.6730210832e-01	 1.7114250270e+01	 8.6249579067e-01
 4.2858000000e-02	 3.7142600000e-01	 9.1220159971e-01	 5.8878286856e-01	 1.6462615731e+01	 7.7929787186e-01
 4.2858000000e-02	 3.8571200000e-01	 8.9815583220e-01	 6.0999433384e-01	 1.5797594222e+01	 6.9521697825e-01
 4.2858000000e-02	 3.9999800000e-01	 8.8358409256e-01	 6.3091688642e-01	 1.5121662473e+01	 6.1144539751e-01
 4.2858000000e-02	 4.1428400000e-01	 8.6849527255e-01	 6.5153121685e-01	 1.4437686715e+01	 5.2936971023e-01
 4.2858000000e-02	 4.2857000000e-01	 8.5289919944e-01	 6.7181838105e-01	 1.3748977809e+01	 4.5056892307e-01
 5.7144000000e-02	 2.8571000000e-01	 1.0109765579e+00	 4.6857477292e-01	 1.9324650901e+01	 1.4593236952e+00
 5.7144000000e-02	 2.9999600000e-01	 9.9993652281e-01	 4.9169379463e-01	 1.8821037695e+01	 1.3681428140e+00
 5.7144000000e-02	 3.1428200000e-01	 9.8832264189e-01	 5.1463978035e-01	 1.8297955192e+01	 1.2706671498e+00
 5.7144000000e-02	 3.2856800000e-01	 9.7613810679e-01	 5.3739190015e-01	 1.7756681682e+01	 1.1675263550e+00
 5.7144000000e-02	 3.4285400000e-01	 9.6338709799e-01	 5.5992934624e-01	 1.7198698477e+01	 1.0595130036e+00
 5.7144000000e-02	 3.5714000000e-01	 9.5007479036e-01	 5.8223139082e-01	 1.6625701872e+01	 9.4759440642e-01
 5.7144000000e-02	 3.7142600000e-01	 9.3620735462e-01	 6.0427744482e-01	 1.6039624087e+01	 8.3292105679e-01
 5.7144000000e-02	 3.8571200000e-01	 9.2179195474e-01	 6.2604711700e-01	 1.5442663662e+01	 7.1683165221e-01
 5.7144000000e-02	 3.9999800000e-01	 9.0683674108e-01	 6.4752027339e-01	 1.4837325251e+01	 6.0085485035e-01
 5.7144000000e-02	 4.1428400000e-01	 8.9135083942e-01	 6.6867709636e-01	 1.4226468296e+01	 4.8670809413e-01
 5.7144000000e-02	 4.2857000000e-01	 8.7534433565e-01	 6.8949814330e-01	 1.3613363620e+01	 3.7629395323e-01
 7.1430000000e-02	 2.8571000000e-01	 1.0368996036e+00	 4.8058977483e-01	 1.8679043430e+01	 1.6192412730e+00
 7.1430000000e-02	 2.9999600000e-01	 1.0255764845e+00	 5.0430160500e-01	 1.8225427844e+01	 1.5042214378e+00
 7.1430000000e-02	 3.1428200000e-01	 1.0136648052e+00	 5.2783596227e-01	 1.7754376935e+01	 1.3814502285e+00
 7.1430000000e-02	 3.2856800000e-01	 1.0011678393e+00	 5.5117148258e-01	 1.7267242471e+01	 1.2517539733e+00
 7.1430000000e-02	 3.4285400000e-01	 9.8808987434e-01	 5.7428682460e-01	 1.6765546479e+01	 1.1161200960e+00
 7.1430000000e-02	 3.5714000000e-01	 9.7443621799e-01	 5.9716072906e-01	 1.6250985592e+01	 9.7570958581e-01
 7.1430000000e-02	 3.7142600000e-01	 9.6021319916e-01	 6.1977207891e-01	 1.5725445799e+01	 8.3186607243e-01
 7.1430000000e-02	 3.8571200000e-01	 9.4542816551e-01	 6.4209996010e-01	 1.5191028268e+01	 6.8612148345e-01
 7.1430000000e-02	 3.9999800000e-01	 9.3008947641e-01	 6.6412372234e-01	 1.4650086344e+01	 5.4019852955e-01
 7.1430000000e-02	 4.1428400000e-01	 9.1420649162e-01	 6.8582303987e-01	 1.4105273209e+01	 3.9601050764e-01
 7.1430000000e-02	 4.2857000000e-01	 8.9778955565e-01	 7.0717797156e-01	 1.3559599110e+01	 2.5565910763e-01
 8.5716000000e-02	 2.8571000000e-01	 1.0628227250e+00	 4.9260481178e-01	 1.8141122156e+01	 1.7197107410e+00
 8.5716000000e-02	 2.9999600000e-01	 1.0512165210e+00	 5.1690945215e-01	 1.7732961940e+01	 1.5825358381e+00
 8.5716000000e-02	 3.1428200000e-01	 1.0390070425e+00	 5.4103218267e-01	 1.7309401057e+01	 1.4369277882e+00
 8.5716000000e-02	 3.2856800000e-01	 1.0261976448e+00	 5.6495110519e-01	 1.6871781395e+01	 1.2837847460e+00
 8.5716000000e-02	 3.4285400000e-01	 1.0127927228e+00	 5.8864434484e-01	 1.6421570137e+01	 1.1241566255e+00
 8.5716000000e-02	 3.5714000000e-01	 9.9879771668e-01	 6.1209011083e-01	 1.5960355443e+01	 9.5925971362e-01
 8.5716000000e-02	 3.7142600000e-01	 9.8421911372e-01	 6.3526675820e-01	 1.5489854053e+01	 7.9048806305e-01
 8.5716000000e-02	 3.8571200000e-01	 9.6906444523e-01	 6.5815285001e-01	 1.5011931863e+01	 6.1942157589e-01
 8.5716000000e-02	 3.9999800000e-01	 9.5334227955e-01	 6.8072721972e-01	 1.4528637844e+01	 4.4783097998e-01
 8.5716000000e-02	 4.1428400000e-01	 9.3706221048e-01	 7.0296903340e-01	 1.4042250997e+01	 2.7768018682e-01
 8.5716000000e-02	 4.2857000000e-01	 9.2023484111e-01	 7.2485785138e-01	 1.3555339304e+01	 1.1112676026e-01
 1.0000200000e-01	 2.8571000000e-01	 1.0887459008e+00	 5.0461987397e-01	 1.7683900437e+01	 1.7646797336e+00
 1.0000200000e-01	 2.9999600000e-01	 1.0768566113e+00	 5.2951732576e-01	 1.7316756315e+01	 1.6085587247e+00
 1.0000200000e-01	 3.1428200000e-01	 1.0643493329e+00	 5.5422843078e-01	 1.6936166041e+01	 1.4440672718e+00
 1.0000200000e-01	 3.2856800000e-01	 1.0512275028e+00	 5.7873075675e-01	 1.6543399147e+01	 1.2720536428e+00
 1.0000200000e-01	 3.4285400000e-01	 1.0374956230e+00	 6.0300189523e-01	 1.6139794628e+01	 1.0934995716e+00
 1.0000200000e-01	 3.5714000000e-01	 1.0231592665e+00	 6.2701952396e-01	 1.5726747156e+01	 9.0953797335e-01
 1.0000200000e-01	 3.7142600000e-01	 1.0082250787e+00	 6.5076147003e-01	 1.5305706904e+01	 7.2146779320e-01
 1.0000200000e-01	 3.8571200000e-01	 9.9270077457e-01	 6.7420577363e-01	 1.4878194524e+01	 5.3076572454e-01
 1.0000200000e-01	 3.9999800000e-01	 9.7659513153e-01	 6.9733075196e-01	 1.4445832118e+01	 3.3909482641e-01
 1.0000200000e-01	 4.1428400000e-01	 9.5991797733e-01	 7.2011506293e-01	 1.4010390238e+01	 1.4831038324e-01
 1.0000200000e-01	 4.2857000000e-01	 9.4268017371e-01	 7.4253776832e-01	 1.3573888201e+01	-3.9508858626e-02
 1.1428800000e-01	 2.8571000000e-01	 1.1146691098e+00	 5.1663495157e-01	 1.7282593291e+01	 1.7583120041e+00
 1.1428800000e-01	 2.9999600000e-01	 1.1024967345e+00	 5.4212521556e-01	 1.6952152297e+01	 1.5874453862e+00
 1.1428800000e-01	 3.1428200000e-01	 1.0896916559e+00	 5.6742469583e-01	 1.6610184158e+01	 1.4091834584e+00
 1.1428800000e-01	 3.2856800000e-01	 1.0762573930e+00	 5.9251042598e-01	 1.6257768414e+01	 1.2239723568e+00
 1.1428800000e-01	 3.4285400000e-01	 1.0621985550e+00	 6.1735946404e-01	 1.5896065862e+01	 1.0325948019e+00
