xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 3.0834801973e+01
 0.0000000000e+00	 1.4285714286e-02	 9.9979422093e-01	 2.0285852044e-02	 3.0811890104e+01
 0.0000000000e+00	 2.8571428571e-02	 9.9917018182e-01	 4.0730182473e-02	 3.0754655701e+01
 0.0000000000e+00	 4.2857142857e-02	 9.9811804340e-01	 6.1321867598e-02	 3.0662947268e+01
 0.0000000000e+00	 5.7142857143e-02	 9.9662827990e-01	 8.2049202936e-02	 3.0536510861e+01
 0.0000000000e+00	 7.1428571429e-02	 9.9469171544e-01	 1.0289990885e-01	 3.0374981914e+01
 0.0000000000e+00	 8.5714285714e-02	 9.9229956079e-01	 1.2386113861e-01	 3.0177882402e+01
 0.0000000000e+00	 1.0000000000e-01	 9.8944345048e-01	 1.4491948902e-01	 2.9944623370e+01
 0.0000000000e+00	 1.1428571429e-01	 9.8611547993e-01	 1.6606101359e-01	 2.9674512710e+01
 0.0000000000e+00	 1.2857142857e-01	 9.8230824249e-01	 1.8727123840e-01	 2.9366767951e+01
 0.0000000000e+00	 1.4285714286e-01	 9.7801486613e-01	 2.0853518078e-01	 2.9020533708e+01
 1.4285714286e-02	 0.0000000000e+00	 1.0285714286e+00	 0.0000000000e+00	 2.8552073666e+01
 1.4285714286e-02	 1.4285714286e-02	 1.0283597701e+00	 2.0865447817e-02	 2.8529613636e+01
 1.4285714286e-02	 2.8571428571e-02	 1.0277179013e+00	 4.1893901972e-02	 2.8476734548e+01
 1.4285714286e-02	 4.2857142857e-02	 1.0266357018e+00	 6.3073920958e-02	 2.8393322475e+01
 1.4285714286e-02	 5.7142857143e-02	 1.0251033736e+00	 8.4393465877e-02	 2.8279112865e+01
 1.4285714286e-02	 7.1428571429e-02	 1.0231114787e+00	 1.0583990624e-01	 2.8133684204e+01
 1.4285714286e-02	 8.5714285714e-02	 1.0206509768e+00	 1.2740002829e-01	 2.7956457681e+01
 1.4285714286e-02	 1.0000000000e-01	 1.0177132634e+00	 1.4906004585e-01	 2.7746702726e+01
 1.4285714286e-02	 1.1428571429e-01	 1.0142902079e+00	 1.7080561397e-01	 2.7503548164e+01
 1.4285714286e-02	 1.2857142857e-01	 1.0103741923e+00	 1.9262184522e-01	 2.7225998504e+01
 1.4285714286e-02	 1.4285714286e-01	 1.0059581480e+00	 2.1449332880e-01	 2.6912954821e+01
 2.8571428571e-02	 0.0000000000e+00	 1.0571428571e+00	 0.0000000000e+00	 2.6557422637e+01
 2.8571428571e-02	 1.4285714286e-02	 1.0569253193e+00	 2.1445043590e-02	 2.6535273546e+01
 2.8571428571e-02	 2.8571428571e-02	 1.0562656208e+00	 4.3057621472e-02	 2.6486582705e+01
 2.8571428571e-02	 4.2857142857e-02	 1.0551533602e+00	 6.4825974318e-02	 2.6411249603e+01
 2.8571428571e-02	 5.7142857143e-02	 1.0535784673e+00	 8.6737728818e-02	 2.6308975470e+01
 2.8571428571e-02	 7.1428571429e-02	 1.0515312420e+00	 1.0877990364e-01	 2.6179259092e+01
 2.8571428571e-02	 8.5714285714e-02	 1.0490023928e+00	 1.3093891796e-01	 2.6021399182e+01
 2.8571428571e-02	 1.0000000000e-01	 1.0459830762e+00	 1.5320060268e-01	 2.5834503031e+01
 2.8571428571e-02	 1.1428571429e-01	 1.0424649359e+00	 1.7555021436e-01	 2.5617500973e+01
 2.8571428571e-02	 1.2857142857e-01	 1.0384401421e+00	 1.9797245203e-01	 2.5369166030e+01
 2.8571428571e-02	 1.4285714286e-01	 1.0339014299e+00	 2.2045147683e-01	 2.5088137953e+01
 4.2857142857e-02	 0.0000000000e+00	 1.0857142857e+00	 0.0000000000e+00	 2.4817941575e+01
 4.2857142857e-02	 1.4285714286e-02	 1.0854908684e+00	 2.2024639362e-02	 2.4795787405e+01
 4.2857142857e-02	 2.8571428571e-02	 1.0848133403e+00	 4.4221340971e-02	 2.4750992777e+01
 4.2857142857e-02	 4.2857142857e-02	 1.0836710185e+00	 6.6578027678e-02	 2.4683443136e+01
 4.2857142857e-02	 5.7142857143e-02	 1.0820535610e+00	 8.9081991759e-02	 2.4592778870e+01
 4.2857142857e-02	 7.1428571429e-02	 1.0799510053e+00	 1.1171990104e-01	 2.4478393317e+01
 4.2857142857e-02	 8.5714285714e-02	 1.0773538089e+00	 1.3447780764e-01	 2.4339437770e+01
 4.2857142857e-02	 1.0000000000e-01	 1.0742528891e+00	 1.5734115951e-01	 2.4174833042e+01
 4.2857142857e-02	 1.1428571429e-01	 1.0706396639e+00	 1.8029481475e-01	 2.3983286985e+01
 4.2857142857e-02	 1.2857142857e-01	 1.0665060918e+00	 2.0332305884e-01	 2.3763317114e+01
 4.2857142857e-02	 1.4285714286e-01	 1.0618447118e+00	 2.2640962485e-01	 2.3513277442e+01
 5.7142857143e-02	 0.0000000000e+00	 1.1142857143e+00	 0.0000000000e+00	 2.3303533803e+01
 5.7142857143e-02	 1.4285714286e-02	 1.1140564176e+00	 2.2604235135e-02	 2.3280913642e+01
 5.7142857143e-02	 2.8571428571e-02	 1.1133610597e+00	 4.5385060470e-02	 2.3239597532e+01
 5.7142857143e-02	 4.2857142857e-02	 1.1121886769e+00	 6.8330081038e-02	 2.3179427412e+01
 5.7142857143e-02	 5.7142857143e-02	 1.1105286547e+00	 9.1426254700e-02	 2.3099953654e+01
 5.7142857143e-02	 7.1428571429e-02	 1.1083707686e+00	 1.1465989843e-01	 2.3000436173e+01
 5.7142857143e-02	 8.5714285714e-02	 1.1057052249e+00	 1.3801669731e-01	 2.2879852281e+01
 5.7142857143e-02	 1.0000000000e-01	 1.1025227020e+00	 1.6148171634e-01	 2.2736909902e+01
 5.7142857143e-02	 1.1428571429e-01	 1.0988143919e+00	 1.8503941514e-01	 2.2570067834e+01
 5.7142857143e-02	 1.2857142857e-01	 1.0945720416e+00	 2.0867366565e-01	 2.2377560848e+01
 5.7142857143e-02	 1.4285714286e-01	 1.0897879937e+00	 2.3236777287e-01	 2.2157428854e+01
